"","ID","Dyad","obs","time","mod","Trial","ID_p","Dyad_p","obs_p","time_p","mod_p","Trial_p"
"48760",594,94,858,106,3,5,94,94,614,106,3,5
"48761",594,94,775,107,3,5,94,94,590,107,3,5
"48762",594,94,842,108,3,5,94,94,625,108,3,5
"48763",594,94,728,109,3,5,94,94,714,109,3,5
"48764",594,94,696,110,3,5,94,94,735,110,3,5
"48765",594,94,878,1,3,6,94,94,604,1,3,6
"48766",594,94,728,2,3,6,94,94,616,2,3,6
"48767",594,94,673,3,3,6,94,94,673,3,3,6
"48768",594,94,811,4,3,6,94,94,664,4,3,6
"48769",594,94,816,5,3,6,94,94,617,5,3,6
"48770",594,94,810,6,3,6,94,94,600.6667,6,3,6
"48771",594,94,766,7,3,6,94,94,627,7,3,6
"48772",594,94,650,8,3,6,94,94,638,8,3,6
"48773",594,94,758,9,3,6,94,94,610,9,3,6
"48774",594,94,793,10,3,6,94,94,602,10,3,6
"48775",594,94,818,11,3,6,94,94,593,11,3,6
"48776",594,94,854,12,3,6,94,94,595,12,3,6
"48777",594,94,745,13,3,6,94,94,584.6667,13,3,6
"48778",594,94,801,14,3,6,94,94,599,14,3,6
"48779",594,94,784,15,3,6,94,94,578.6667,15,3,6
"48780",594,94,748,16,3,6,94,94,619,16,3,6
"48781",594,94,723,17,3,6,94,94,653,17,3,6
"48782",594,94,726,18,3,6,94,94,606,18,3,6
"48783",594,94,837,19,3,6,94,94,586.6667,19,3,6
"48784",594,94,774,20,3,6,94,94,598,20,3,6
"48785",594,94,776,21,3,6,94,94,648,21,3,6
"48786",594,94,832,22,3,6,94,94,652,22,3,6
"48787",594,94,826,23,3,6,94,94,631,23,3,6
"48788",594,94,826,24,3,6,94,94,622.6667,24,3,6
"48789",594,94,749,25,3,6,94,94,624,25,3,6
"48790",594,94,808,26,3,6,94,94,661,26,3,6
"48791",594,94,910,27,3,6,94,94,691,27,3,6
"48792",594,94,821,28,3,6,94,94,643,28,3,6
"48793",594,94,719,29,3,6,94,94,594,29,3,6
"48794",594,94,752,30,3,6,94,94,588.6667,30,3,6
"48795",594,94,904,31,3,6,94,94,595,31,3,6
"48796",594,94,826,32,3,6,94,94,613,32,3,6
"48797",594,94,832,33,3,6,94,94,584,33,3,6
"48798",594,94,784,34,3,6,94,94,588,34,3,6
"48799",594,94,826,35,3,6,94,94,607,35,3,6
"48800",594,94,895,36,3,6,94,94,637,36,3,6
"48801",594,94,912,37,3,6,94,94,618,37,3,6
"48802",594,94,798,38,3,6,94,94,603,38,3,6
"48803",594,94,832,39,3,6,94,94,599,39,3,6
"48804",594,94,934,40,3,6,94,94,581.3333,40,3,6
"48805",594,94,896,41,3,6,94,94,600,41,3,6
"48806",594,94,762,42,3,6,94,94,575.3333,42,3,6
"48807",594,94,942,43,3,6,94,94,589,43,3,6
"48808",594,94,933,44,3,6,94,94,602,44,3,6
"48809",594,94,818,45,3,6,94,94,610.6667,45,3,6
"48810",594,94,789,46,3,6,94,94,580,46,3,6
"48811",594,94,776,47,3,6,94,94,580,47,3,6
"48812",594,94,746,48,3,6,94,94,628,48,3,6
"48813",594,94,756,49,3,6,94,94,646,49,3,6
"48814",594,94,669,50,3,6,94,94,620,50,3,6
"48815",594,94,778,51,3,6,94,94,622,51,3,6
"48816",594,94,841,52,3,6,94,94,617,52,3,6
"48817",594,94,756,53,3,6,94,94,609.3333,53,3,6
"48818",594,94,728,54,3,6,94,94,585,54,3,6
"48819",594,94,699,55,3,6,94,94,599.3333,55,3,6
"48820",594,94,806,56,3,6,94,94,651,56,3,6
"48821",594,94,760,57,3,6,94,94,636,57,3,6
"48822",594,94,674,58,3,6,94,94,613,58,3,6
"48823",594,94,772,59,3,6,94,94,592,59,3,6
"48824",594,94,903,60,3,6,94,94,590,60,3,6
"48825",594,94,862,61,3,6,94,94,700,61,3,6
"48826",594,94,810,62,3,6,94,94,656,62,3,6
"48827",594,94,646.6667,63,3,6,94,94,592,63,3,6
"48828",594,94,766,64,3,6,94,94,567.3333,64,3,6
"48829",594,94,958,65,3,6,94,94,562,65,3,6
"48830",594,94,1012,66,3,6,94,94,577.3333,66,3,6
"48831",594,94,940,67,3,6,94,94,611,67,3,6
"48832",594,94,735,68,3,6,94,94,608,68,3,6
"48833",594,94,736,69,3,6,94,94,596.6667,69,3,6
"48834",594,94,980,70,3,6,94,94,594,70,3,6
"48835",594,94,920,71,3,6,94,94,592,71,3,6
"48836",594,94,734,72,3,6,94,94,651,72,3,6
"48837",594,94,756,73,3,6,94,94,698,73,3,6
"48838",594,94,910,74,3,6,94,94,698,74,3,6
"48839",594,94,938,75,3,6,94,94,644,75,3,6
"48840",594,94,759,76,3,6,94,94,634,76,3,6
"48841",594,94,643,77,3,6,94,94,621.3333,77,3,6
"48842",594,94,848,78,3,6,94,94,616,78,3,6
"48843",594,94,972,79,3,6,94,94,657,79,3,6
"48844",594,94,972,80,3,6,94,94,682,80,3,6
"48845",594,94,884,81,3,6,94,94,687,81,3,6
"48846",594,94,864,82,3,6,94,94,658,82,3,6
"48847",594,94,772,83,3,6,94,94,689,83,3,6
"48848",594,94,752,84,3,6,94,94,697,84,3,6
"48849",594,94,742,85,3,6,94,94,647,85,3,6
"48850",594,94,982,86,3,6,94,94,666,86,3,6
"48851",594,94,774,87,3,6,94,94,676,87,3,6
"48852",594,94,800,88,3,6,94,94,668,88,3,6
"48853",594,94,898,89,3,6,94,94,640,89,3,6
"48854",594,94,858,90,3,6,94,94,649,90,3,6
"48855",594,94,858,91,3,6,94,94,642,91,3,6
"48856",594,94,813,92,3,6,94,94,627,92,3,6
"48857",594,94,950,93,3,6,94,94,605,93,3,6
"48858",594,94,978,94,3,6,94,94,608,94,3,6
"48859",594,94,794,95,3,6,94,94,665,95,3,6
"48860",594,94,844,96,3,6,94,94,672,96,3,6
"48861",594,94,968,97,3,6,94,94,666,97,3,6
"48862",594,94,786,98,3,6,94,94,663,98,3,6
"48863",594,94,834,99,3,6,94,94,658,99,3,6
"48864",594,94,802,100,3,6,94,94,637,100,3,6
"48865",594,94,815,101,3,6,94,94,627,101,3,6
"48866",594,94,762,102,3,6,94,94,598,102,3,6
"48867",594,94,787,103,3,6,94,94,580,103,3,6
"48868",594,94,792,104,3,6,94,94,583,104,3,6
"48869",594,94,832,105,3,6,94,94,582.6667,105,3,6
"48870",594,94,740,106,3,6,94,94,615,106,3,6
"48871",594,94,668,107,3,6,94,94,601,107,3,6
"48872",594,94,692,108,3,6,94,94,598.6667,108,3,6
"48873",594,94,757,109,3,6,94,94,596,109,3,6
"48874",594,94,812,110,3,6,94,94,601,110,3,6
"48875",594,94,734,111,3,6,94,94,592,111,3,6
"48876",594,94,816,1,3,7,94,94,693,1,3,7
"48877",594,94,1034,2,3,7,94,94,702,2,3,7
"48878",594,94,816,3,3,7,94,94,638,3,3,7
"48879",594,94,714,4,3,7,94,94,588.6667,4,3,7
"48880",594,94,746,5,3,7,94,94,595,5,3,7
"48881",594,94,734,6,3,7,94,94,576,6,3,7
"48882",594,94,710,7,3,7,94,94,568,7,3,7
"48883",594,94,750,8,3,7,94,94,586.6667,8,3,7
"48884",594,94,706,9,3,7,94,94,612,9,3,7
"48885",594,94,708,10,3,7,94,94,621,10,3,7
"48886",594,94,734,11,3,7,94,94,602,11,3,7
"48887",594,94,842,12,3,7,94,94,574.6667,12,3,7
"48888",594,94,707,13,3,7,94,94,570,13,3,7
"48889",594,94,766,14,3,7,94,94,589.3333,14,3,7
"48890",594,94,896,15,3,7,94,94,588,15,3,7
"48891",594,94,720,16,3,7,94,94,576.6667,16,3,7
"48892",594,94,650,17,3,7,94,94,587,17,3,7
"48893",594,94,578.4898,18,3,7,94,94,568.6667,18,3,7
"48894",594,94,598,19,3,7,94,94,558,19,3,7
"48895",594,94,642,20,3,7,94,94,598,20,3,7
"48896",594,94,630,21,3,7,94,94,728,21,3,7
"48897",594,94,768,22,3,7,94,94,733,22,3,7
"48898",594,94,907,23,3,7,94,94,675,23,3,7
"48899",594,94,820,24,3,7,94,94,656,24,3,7
"48900",594,94,740,25,3,7,94,94,645,25,3,7
"48901",594,94,679,26,3,7,94,94,660,26,3,7
"48902",594,94,681,27,3,7,94,94,642,27,3,7
"48903",594,94,698,28,3,7,94,94,595.3333,28,3,7
"48904",594,94,716,29,3,7,94,94,595,29,3,7
"48905",594,94,747,30,3,7,94,94,646,30,3,7
"48906",594,94,753,31,3,7,94,94,675,31,3,7
"48907",594,94,846,32,3,7,94,94,658,32,3,7
"48908",594,94,738,33,3,7,94,94,626,33,3,7
"48909",594,94,694,34,3,7,94,94,628.6667,34,3,7
"48910",594,94,1106,35,3,7,94,94,645,35,3,7
"48911",594,94,924,36,3,7,94,94,629,36,3,7
"48912",594,94,810,37,3,7,94,94,602,37,3,7
"48913",594,94,718,38,3,7,94,94,585.3333,38,3,7
"48914",594,94,723,39,3,7,94,94,574,39,3,7
"48915",594,94,767,40,3,7,94,94,613,40,3,7
"48916",594,94,659,41,3,7,94,94,700,41,3,7
"48917",594,94,710,42,3,7,94,94,638,42,3,7
"48918",594,94,731,43,3,7,94,94,614,43,3,7
"48919",594,94,643,44,3,7,94,94,634,44,3,7
"48920",594,94,763,45,3,7,94,94,643,45,3,7
"48921",594,94,710,46,3,7,94,94,630,46,3,7
"48922",594,94,675,47,3,7,94,94,628,47,3,7
"48923",594,94,766,48,3,7,94,94,640,48,3,7
"48924",594,94,705,49,3,7,94,94,631,49,3,7
"48925",594,94,636,50,3,7,94,94,601.3333,50,3,7
"48926",594,94,843,51,3,7,94,94,632,51,3,7
"48927",594,94,746,52,3,7,94,94,674,52,3,7
"48928",594,94,788,53,3,7,94,94,656,53,3,7
"48929",594,94,790,54,3,7,94,94,650,54,3,7
"48930",594,94,747,55,3,7,94,94,644,55,3,7
"48931",594,94,776,56,3,7,94,94,629,56,3,7
"48932",594,94,756,57,3,7,94,94,628,57,3,7
"48933",594,94,755,58,3,7,94,94,636,58,3,7
"48934",594,94,902,59,3,7,94,94,654,59,3,7
"48935",594,94,731,60,3,7,94,94,655,60,3,7
"48936",594,94,838,61,3,7,94,94,629,61,3,7
"48937",594,94,784,62,3,7,94,94,611,62,3,7
"48938",594,94,784,63,3,7,94,94,609.3333,63,3,7
"48939",594,94,764,64,3,7,94,94,NA,64,3,7
"48940",594,94,664,65,3,7,94,94,722,65,3,7
"48941",594,94,809,66,3,7,94,94,694,66,3,7
"48942",594,94,816,67,3,7,94,94,669,67,3,7
"48943",594,94,692,68,3,7,94,94,681,68,3,7
"48944",594,94,726,69,3,7,94,94,689,69,3,7
"48945",594,94,746,70,3,7,94,94,660,70,3,7
"48946",594,94,739,71,3,7,94,94,643,71,3,7
"48947",594,94,886,72,3,7,94,94,643,72,3,7
"48948",594,94,752,73,3,7,94,94,643,73,3,7
"48949",594,94,942,74,3,7,94,94,625.3333,74,3,7
"48950",594,94,784,75,3,7,94,94,612,75,3,7
"48951",594,94,958,76,3,7,94,94,635,76,3,7
"48952",594,94,820,77,3,7,94,94,660,77,3,7
"48953",594,94,854,78,3,7,94,94,636,78,3,7
"48954",594,94,692,79,3,7,94,94,617,79,3,7
"48955",594,94,838,80,3,7,94,94,612.6667,80,3,7
"48956",594,94,798,81,3,7,94,94,622,81,3,7
"48957",594,94,714,82,3,7,94,94,678,82,3,7
"48958",594,94,736,83,3,7,94,94,690,83,3,7
"48959",594,94,769,84,3,7,94,94,649,84,3,7
"48960",594,94,804,85,3,7,94,94,629,85,3,7
"48961",594,94,859,86,3,7,94,94,605,86,3,7
"48962",594,94,810,87,3,7,94,94,584.6667,87,3,7
"48963",594,94,714,88,3,7,94,94,569,88,3,7
"48964",594,94,882,89,3,7,94,94,582.6667,89,3,7
"48965",594,94,812,90,3,7,94,94,607,90,3,7
"48966",594,94,802,91,3,7,94,94,608,91,3,7
"48967",594,94,789,92,3,7,94,94,610.6667,92,3,7
"48968",594,94,832,93,3,7,94,94,611,93,3,7
"48969",594,94,848,94,3,7,94,94,629,94,3,7
"48970",594,94,870,95,3,7,94,94,669,95,3,7
"48971",594,94,740,96,3,7,94,94,680,96,3,7
"48972",594,94,692,97,3,7,94,94,670,97,3,7
"48973",594,94,1020,98,3,7,94,94,665,98,3,7
"48974",594,94,926,99,3,7,94,94,631,99,3,7
"48975",594,94,914,100,3,7,94,94,608,100,3,7
"48976",594,94,826,101,3,7,94,94,613.3333,101,3,7
"48977",594,94,768,102,3,7,94,94,620,102,3,7
"48978",594,94,713,103,3,7,94,94,679,103,3,7
"48979",594,94,920,104,3,7,94,94,649,104,3,7
"48980",594,94,986,105,3,7,94,94,655,105,3,7
"48981",594,94,734,106,3,7,94,94,687,106,3,7
"48982",594,94,782,107,3,7,94,94,668,107,3,7
"48983",594,94,848,108,3,7,94,94,678,108,3,7
"48984",594,94,924,109,3,7,94,94,680,109,3,7
"48985",594,94,776,110,3,7,94,94,670,110,3,7
"48986",594,94,779,111,3,7,94,94,696,111,3,7
"48987",594,94,906,112,3,7,94,94,642,112,3,7
"48988",594,94,753,113,3,7,94,94,611,113,3,7
"48989",594,94,964,114,3,7,94,94,611,114,3,7
"48990",594,94,804,115,3,7,94,94,645,115,3,7
"48991",594,94,792,116,3,7,94,94,641,116,3,7
"48992",594,94,737,117,3,7,94,94,607.3333,117,3,7
"48993",594,94,664,118,3,7,94,94,588,118,3,7
"48994",594,94,1028,119,3,7,94,94,589,119,3,7
"48995",594,94,894,120,3,7,94,94,585.3333,120,3,7
"48996",594,94,952,121,3,7,94,94,586,121,3,7
"48997",96,96,567,1,3,3,596,96,627,1,3,3
"48998",96,96,646.6667,2,3,3,596,96,669,2,3,3
"48999",96,96,718,3,3,3,596,96,782,3,3,3
"49000",96,96,768,4,3,3,596,96,782,4,3,3
"49001",96,96,713,5,3,3,596,96,748,5,3,3
"49002",96,96,751,6,3,3,596,96,691,6,3,3
"49003",96,96,702,7,3,3,596,96,683,7,3,3
"49004",96,96,752,8,3,3,596,96,660,8,3,3
"49005",96,96,757,9,3,3,596,96,728,9,3,3
"49006",96,96,818,10,3,3,596,96,764,10,3,3
"49007",96,96,774,11,3,3,596,96,822,11,3,3
"49008",96,96,630,12,3,3,596,96,696,12,3,3
"49009",96,96,808,13,3,3,596,96,653,13,3,3
"49010",96,96,801,14,3,3,596,96,772,14,3,3
"49011",96,96,636.4205,15,3,3,596,96,760,15,3,3
"49012",96,96,613,16,3,3,596,96,746,16,3,3
"49013",96,96,784,17,3,3,596,96,729,17,3,3
"49014",96,96,802,18,3,3,596,96,858,18,3,3
"49015",96,96,836,19,3,3,596,96,838,19,3,3
"49016",96,96,908,20,3,3,596,96,850,20,3,3
"49017",96,96,810,21,3,3,596,96,754,21,3,3
"49018",96,96,772,22,3,3,596,96,832,22,3,3
"49019",96,96,894,23,3,3,596,96,916,23,3,3
"49020",96,96,734,24,3,3,596,96,825,24,3,3
"49021",96,96,663,25,3,3,596,96,868,25,3,3
"49022",96,96,855,26,3,3,596,96,786,26,3,3
"49023",96,96,818,27,3,3,596,96,846,27,3,3
"49024",96,96,725,28,3,3,596,96,739,28,3,3
"49025",96,96,620,29,3,3,596,96,728,29,3,3
"49026",96,96,703,30,3,3,596,96,873,30,3,3
"49027",96,96,814,31,3,3,596,96,850,31,3,3
"49028",96,96,690,32,3,3,596,96,741,32,3,3
"49029",96,96,739,33,3,3,596,96,770,33,3,3
"49030",96,96,641,34,3,3,596,96,833,34,3,3
"49031",96,96,690,35,3,3,596,96,888,35,3,3
"49032",96,96,743,36,3,3,596,96,806,36,3,3
"49033",96,96,612,37,3,3,596,96,692,37,3,3
"49034",96,96,642,38,3,3,596,96,711,38,3,3
"49035",96,96,642,39,3,3,596,96,762,39,3,3
"49036",96,96,805,40,3,3,596,96,778,40,3,3
"49037",96,96,820,41,3,3,596,96,744,41,3,3
"49038",96,96,802,42,3,3,596,96,832,42,3,3
"49039",96,96,896,43,3,3,596,96,923,43,3,3
"49040",96,96,870,44,3,3,596,96,912,44,3,3
"49041",96,96,712,45,3,3,596,96,882,45,3,3
"49042",96,96,683,46,3,3,596,96,878,46,3,3
"49043",96,96,858,47,3,3,596,96,844,47,3,3
"49044",96,96,970,48,3,3,596,96,836,48,3,3
"49045",96,96,876,49,3,3,596,96,922,49,3,3
"49046",96,96,681,1,3,4,596,96,780,1,3,4
"49047",96,96,776,2,3,4,596,96,806,2,3,4
"49048",96,96,670,3,3,4,596,96,826,3,3,4
"49049",96,96,706,4,3,4,596,96,723,4,3,4
"49050",96,96,734,5,3,4,596,96,772,5,3,4
"49051",96,96,732,6,3,4,596,96,830,6,3,4
"49052",96,96,713,7,3,4,596,96,796,7,3,4
"49053",96,96,591,8,3,4,596,96,764,8,3,4
"49054",96,96,637,9,3,4,596,96,704,9,3,4
"49055",96,96,811,10,3,4,596,96,764,10,3,4
"49056",96,96,682,11,3,4,596,96,918,11,3,4
"49057",96,96,834,12,3,4,596,96,836,12,3,4
"49058",96,96,848,13,3,4,596,96,772,13,3,4
"49059",96,96,808,14,3,4,596,96,762,14,3,4
"49060",96,96,670,15,3,4,596,96,840,15,3,4
"49061",96,96,627.3333,16,3,4,596,96,783,16,3,4
"49062",96,96,684,17,3,4,596,96,740,17,3,4
"49063",96,96,790,18,3,4,596,96,782,18,3,4
"49064",96,96,687,19,3,4,596,96,798,19,3,4
"49065",96,96,749,20,3,4,596,96,826,20,3,4
"49066",96,96,624,21,3,4,596,96,795,21,3,4
"49067",96,96,681,22,3,4,596,96,758,22,3,4
"49068",96,96,636,23,3,4,596,96,741,23,3,4
"49069",96,96,666,24,3,4,596,96,794,24,3,4
"49070",96,96,674,25,3,4,596,96,896,25,3,4
"49071",96,96,683,26,3,4,596,96,739,26,3,4
"49072",96,96,605,27,3,4,596,96,738,27,3,4
"49073",96,96,570,28,3,4,596,96,768,28,3,4
"49074",96,96,711,29,3,4,596,96,775,29,3,4
"49075",96,96,876,30,3,4,596,96,806,30,3,4
"49076",96,96,881,31,3,4,596,96,776,31,3,4
"49077",96,96,820,32,3,4,596,96,724,32,3,4
"49078",96,96,771,33,3,4,596,96,679,33,3,4
"49079",96,96,786,34,3,4,596,96,698,34,3,4
"49080",96,96,692,35,3,4,596,96,788,35,3,4
"49081",96,96,724,36,3,4,596,96,774,36,3,4
"49082",96,96,864,37,3,4,596,96,705,37,3,4
"49083",96,96,836,38,3,4,596,96,655,38,3,4
"49084",96,96,731.8373,39,3,4,596,96,717,39,3,4
"49085",96,96,592.6667,40,3,4,596,96,631,40,3,4
"49086",96,96,566,41,3,4,596,96,633,41,3,4
"49087",96,96,627,42,3,4,596,96,799,42,3,4
"49088",96,96,779,43,3,4,596,96,802,43,3,4
"49089",96,96,802,44,3,4,596,96,732,44,3,4
"49090",96,96,790,45,3,4,596,96,666,45,3,4
"49091",96,96,738,46,3,4,596,96,735,46,3,4
"49092",96,96,782,47,3,4,596,96,806,47,3,4
"49093",96,96,781,48,3,4,596,96,711,48,3,4
"49094",96,96,608,49,3,4,596,96,717,49,3,4
"49095",96,96,838,50,3,4,596,96,856,50,3,4
"49096",96,96,868,51,3,4,596,96,761,51,3,4
"49097",96,96,765,52,3,4,596,96,730,52,3,4
"49098",96,96,702,53,3,4,596,96,736,53,3,4
"49099",96,96,755,54,3,4,596,96,697,54,3,4
"49100",96,96,880,55,3,4,596,96,718,55,3,4
"49101",96,96,832,56,3,4,596,96,794,56,3,4
"49102",96,96,768,57,3,4,596,96,792,57,3,4
"49103",96,96,692,58,3,4,596,96,763,58,3,4
"49104",96,96,894,59,3,4,596,96,740,59,3,4
"49105",96,96,809,60,3,4,596,96,807,60,3,4
"49106",96,96,798,61,3,4,596,96,868,61,3,4
"49107",96,96,741,62,3,4,596,96,760,62,3,4
"49108",96,96,669,63,3,4,596,96,712,63,3,4
"49109",96,96,744,64,3,4,596,96,806,64,3,4
"49110",96,96,670,65,3,4,596,96,744,65,3,4
"49111",96,96,712,66,3,4,596,96,743,66,3,4
"49112",96,96,817,67,3,4,596,96,757,67,3,4
"49113",96,96,786,68,3,4,596,96,782,68,3,4
"49114",96,96,709,69,3,4,596,96,799,69,3,4
"49115",96,96,575.9841,70,3,4,596,96,708,70,3,4
"49116",96,96,640,71,3,4,596,96,652,71,3,4
"49117",96,96,621.4869,72,3,4,596,96,730,72,3,4
"49118",96,96,621,73,3,4,596,96,759,73,3,4
"49119",96,96,586,74,3,4,596,96,773,74,3,4
"49120",96,96,687,75,3,4,596,96,796,75,3,4
"49121",96,96,739,76,3,4,596,96,788,76,3,4
"49122",96,96,748,77,3,4,596,96,726,77,3,4
"49123",96,96,780,78,3,4,596,96,701,78,3,4
"49124",96,96,786,79,3,4,596,96,776,79,3,4
"49125",96,96,726,80,3,4,596,96,764,80,3,4
"49126",96,96,842,81,3,4,596,96,786,81,3,4
"49127",96,96,824,82,3,4,596,96,686,82,3,4
"49128",96,96,718,83,3,4,596,96,713,83,3,4
"49129",96,96,688,84,3,4,596,96,890,84,3,4
"49130",96,96,888,85,3,4,596,96,864,85,3,4
"49131",96,96,874,86,3,4,596,96,772,86,3,4
"49132",96,96,748,87,3,4,596,96,724,87,3,4
"49133",96,96,733,88,3,4,596,96,882,88,3,4
"49134",96,96,760,89,3,4,596,96,880,89,3,4
"49135",96,96,786,90,3,4,596,96,912,90,3,4
"49136",96,96,658,91,3,4,596,96,760,91,3,4
"49137",96,96,744,92,3,4,596,96,761,92,3,4
"49138",96,96,701,93,3,4,596,96,800,93,3,4
"49139",96,96,763,94,3,4,596,96,785,94,3,4
"49140",96,96,643,95,3,4,596,96,730,95,3,4
"49141",96,96,758,96,3,4,596,96,809,96,3,4
"49142",96,96,636,97,3,4,596,96,846,97,3,4
"49143",96,96,804,98,3,4,596,96,797,98,3,4
"49144",96,96,750,99,3,4,596,96,738,99,3,4
"49145",96,96,661,100,3,4,596,96,823,100,3,4
"49146",96,96,627,101,3,4,596,96,838,101,3,4
"49147",96,96,777,102,3,4,596,96,730,102,3,4
"49148",96,96,814,103,3,4,596,96,785,103,3,4
"49149",96,96,847,104,3,4,596,96,794,104,3,4
"49150",96,96,832,105,3,4,596,96,759,105,3,4
"49151",96,96,635,106,3,4,596,96,734,106,3,4
"49152",96,96,593,107,3,4,596,96,723,107,3,4
"49153",96,96,669,108,3,4,596,96,800,108,3,4
"49154",96,96,785,109,3,4,596,96,734,1,3,5
"49155",96,96,758,1,3,5,596,96,798,2,3,5
"49156",96,96,768,2,3,5,596,96,848,3,3,5
"49157",96,96,805,3,3,5,596,96,722,4,3,5
"49158",96,96,858,4,3,5,596,96,743,5,3,5
"49159",96,96,902,5,3,5,596,96,699,6,3,5
"49160",96,96,678,6,3,5,596,96,704,7,3,5
"49161",96,96,809,7,3,5,596,96,748,8,3,5
"49162",96,96,862,8,3,5,596,96,732,9,3,5
"49163",96,96,805,9,3,5,596,96,696,10,3,5
"49164",96,96,876,10,3,5,596,96,846,11,3,5
"49165",96,96,787,11,3,5,596,96,860,12,3,5
"49166",96,96,625,12,3,5,596,96,769,13,3,5
"49167",96,96,673,13,3,5,596,96,681,14,3,5
"49168",96,96,638,14,3,5,596,96,776,15,3,5
"49169",96,96,722,15,3,5,596,96,850,16,3,5
"49170",96,96,758,16,3,5,596,96,836,17,3,5
"49171",96,96,741,17,3,5,596,96,736,18,3,5
"49172",96,96,659,18,3,5,596,96,658,19,3,5
"49173",96,96,658,19,3,5,596,96,776,20,3,5
"49174",96,96,667,20,3,5,596,96,782,21,3,5
"49175",96,96,670,21,3,5,596,96,771,22,3,5
"49176",96,96,697,22,3,5,596,96,728,23,3,5
"49177",96,96,653,23,3,5,596,96,708,24,3,5
"49178",96,96,629,24,3,5,596,96,756,25,3,5
"49179",96,96,605,25,3,5,596,96,709,26,3,5
"49180",96,96,736,26,3,5,596,96,886,27,3,5
"49181",96,96,683,27,3,5,596,96,853,28,3,5
"49182",96,96,699,28,3,5,596,96,792,29,3,5
"49183",96,96,616,29,3,5,596,96,790,30,3,5
"49184",96,96,742,30,3,5,596,96,774,31,3,5
"49185",96,96,808,31,3,5,596,96,713,32,3,5
"49186",96,96,669,32,3,5,596,96,750,33,3,5
"49187",96,96,668,33,3,5,596,96,768,34,3,5
"49188",96,96,720,34,3,5,596,96,768,35,3,5
"49189",96,96,725,35,3,5,596,96,738,36,3,5
"49190",96,96,602,36,3,5,596,96,810,37,3,5
"49191",96,96,575,37,3,5,596,96,778,38,3,5
"49192",96,96,599.3333,38,3,5,596,96,752,39,3,5
"49193",96,96,594,39,3,5,596,96,683,40,3,5
"49194",96,96,588.6667,40,3,5,596,96,781,41,3,5
"49195",96,96,613,41,3,5,596,96,848,42,3,5
"49196",96,96,722,42,3,5,596,96,808,43,3,5
"49197",96,96,760,43,3,5,596,96,706,44,3,5
"49198",96,96,732,44,3,5,596,96,759,45,3,5
"49199",96,96,715,45,3,5,596,96,742,46,3,5
"49200",96,96,628,46,3,5,596,96,794,47,3,5
"49201",96,96,744,47,3,5,596,96,812,48,3,5
"49202",96,96,689,48,3,5,596,96,772,49,3,5
"49203",96,96,600,49,3,5,596,96,735,50,3,5
"49204",96,96,810,50,3,5,596,96,808,51,3,5
"49205",96,96,924,51,3,5,596,96,895,52,3,5
"49206",96,96,NA,52,3,5,596,96,790,53,3,5
"49207",96,96,734,53,3,5,596,96,830,54,3,5
"49208",96,96,887,54,3,5,596,96,778,55,3,5
"49209",96,96,665,55,3,5,596,96,702,56,3,5
"49210",96,96,894,56,3,5,596,96,652,57,3,5
"49211",96,96,934,57,3,5,596,96,731,58,3,5
"49212",96,96,948,58,3,5,596,96,682,59,3,5
"49213",96,96,837,59,3,5,596,96,707,60,3,5
"49214",96,96,740,60,3,5,596,96,675,61,3,5
"49215",96,96,685,61,3,5,596,96,696,62,3,5
"49216",96,96,717,62,3,5,596,96,810,63,3,5
"49217",96,96,755,63,3,5,596,96,725,64,3,5
"49218",96,96,718,64,3,5,596,96,728,65,3,5
"49219",96,96,723,65,3,5,596,96,661,66,3,5
"49220",96,96,726,66,3,5,596,96,667,67,3,5
"49221",96,96,610,67,3,5,596,96,781,68,3,5
"49222",96,96,647,68,3,5,596,96,784,69,3,5
"49223",96,96,783,69,3,5,596,96,731,70,3,5
"49224",96,96,890,70,3,5,596,96,746,71,3,5
"49225",96,96,821,71,3,5,596,96,828,72,3,5
"49226",96,96,754,72,3,5,596,96,788,73,3,5
"49227",96,96,748,73,3,5,596,96,768,74,3,5
"49228",96,96,647,74,3,5,596,96,853,75,3,5
"49229",96,96,910,75,3,5,596,96,868,76,3,5
"49230",96,96,906,76,3,5,596,96,784,77,3,5
"49231",96,96,833,77,3,5,596,96,750,78,3,5
"49232",96,96,796,78,3,5,596,96,704,79,3,5
"49233",96,96,828,79,3,5,596,96,654,80,3,5
"49234",96,96,860,80,3,5,596,96,720,81,3,5
"49235",96,96,878,81,3,5,596,96,926,82,3,5
"49236",96,96,706,82,3,5,596,96,928,83,3,5
"49237",96,96,705,83,3,5,596,96,827,84,3,5
"49238",96,96,832,84,3,5,596,96,707,85,3,5
"49239",96,96,773,85,3,5,596,96,708,86,3,5
"49240",96,96,633,86,3,5,596,96,853,87,3,5
"49241",96,96,664,87,3,5,596,96,860,88,3,5
"49242",96,96,691,88,3,5,596,96,776,89,3,5
"49243",96,96,788,89,3,5,596,96,694,90,3,5
"49244",96,96,777,90,3,5,596,96,758,91,3,5
"49245",96,96,822,91,3,5,596,96,811,92,3,5
"49246",96,96,686,92,3,5,596,96,754,93,3,5
"49247",96,96,704,93,3,5,596,96,779,94,3,5
"49248",96,96,777,94,3,5,596,96,722,95,3,5
"49249",96,96,673,95,3,5,596,96,814,96,3,5
"49250",96,96,720,96,3,5,596,96,902,97,3,5
"49251",96,96,739,97,3,5,596,96,822,98,3,5
